Time,si_in,mg_in
731524.167361111,NaN,NaN
731524.25,NaN,NaN
731524.250694444,NaN,NaN
731524.326388889,NaN,NaN
731524.327083333,NaN,NaN
731524.416666667,NaN,NaN
731524.417361111,NaN,NaN
731524.496527778,3.04,1.03
731524.497222222,NaN,NaN
731524.576388889,NaN,NaN
731524.577083333,NaN,NaN
731524.666666667,NaN,NaN
731524.667361111,NaN,NaN
731525.083333333,NaN,NaN
731525.084027778,NaN,NaN
731525.166666667,NaN,NaN
731525.167361111,NaN,NaN
731525.25,NaN,NaN
731525.250694444,NaN,NaN
731525.333333333,NaN,NaN
731525.334027778,NaN,NaN
731525.416666667,NaN,NaN
731525.417361111,NaN,NaN
731525.5,NaN,NaN
731525.500694444,NaN,NaN
731525.583333333,NaN,NaN
731525.584027778,NaN,NaN
731525.666666667,NaN,NaN
731525.667361111,NaN,NaN
731528.166666667,NaN,NaN
731528.167361111,NaN,NaN
731528.25,NaN,NaN
731528.253472222,NaN,NaN
731528.333333333,NaN,NaN
731528.334027778,NaN,NaN
731528.416666667,NaN,NaN
731528.417361111,NaN,NaN
731528.5,2.47,0.75
731528.500694444,NaN,NaN
731528.583333333,NaN,NaN
731528.584027778,NaN,NaN
731528.666666667,NaN,NaN
731528.667361111,NaN,NaN
731528.75,NaN,NaN
731528.750694444,NaN,NaN
731528.833333333,NaN,NaN
731528.834027778,NaN,NaN
731528.834722222,NaN,NaN
731528.916666667,NaN,NaN
731528.917361111,NaN,NaN
731529,NaN,NaN
731529.000694444,NaN,NaN
731529.083333333,NaN,NaN
731529.084027778,NaN,NaN
731529.166666667,NaN,NaN
731529.167361111,NaN,NaN
731529.25,NaN,NaN
731529.250694444,NaN,NaN
731529.333333333,NaN,NaN
731529.334027778,NaN,NaN
731529.416666667,NaN,NaN
731529.417361111,NaN,NaN
731529.5,2.1,0.61
731529.500694444,NaN,NaN
731529.583333333,NaN,NaN
731529.584027778,NaN,NaN
731529.666666667,NaN,NaN
731529.667361111,NaN,NaN
731529.75,NaN,NaN
731529.750694444,NaN,NaN
731529.833333333,NaN,NaN
731529.834027778,NaN,NaN
731529.916666667,NaN,NaN
731529.917361111,NaN,NaN
731530,2.84,0.73
731530.000694444,NaN,NaN
731530.083333333,NaN,NaN
731530.084027778,NaN,NaN
731530.166666667,NaN,NaN
731530.167361111,NaN,NaN
731530.25,NaN,NaN
731530.250694444,NaN,NaN
731530.333333333,NaN,NaN
731530.334027778,NaN,NaN
731530.416666667,NaN,NaN
731530.417361111,NaN,NaN
731530.5,2.61,0.67
731530.500694444,NaN,NaN
731530.583333333,NaN,NaN
731530.584027778,NaN,NaN
731530.677777778,NaN,NaN
731530.679166667,NaN,NaN
731530.679861111,NaN,NaN
731530.752083333,NaN,NaN
731530.752777778,NaN,NaN
731530.833333333,NaN,NaN
731530.834027778,NaN,NaN
731530.916666667,NaN,NaN
731530.917361111,NaN,NaN
731531,2.35,0.82
731531.000694444,NaN,NaN
731531.083333333,NaN,NaN
731531.084027778,NaN,NaN
731531.166666667,NaN,NaN
731531.167361111,NaN,NaN
731531.25,NaN,NaN
731531.250694444,NaN,NaN
731531.333333333,NaN,NaN
731531.334027778,NaN,NaN
731531.416666667,NaN,NaN
731531.417361111,NaN,NaN
731531.5,2.4,0.76
731531.500694444,NaN,NaN
731531.583333333,NaN,NaN
731531.584027778,NaN,NaN
731531.666666667,NaN,NaN
731531.667361111,NaN,NaN
731531.75,NaN,NaN
731531.750694444,NaN,NaN
731531.829861111,NaN,NaN
731531.830555556,NaN,NaN
731531.916666667,NaN,NaN
731531.917361111,NaN,NaN
731531.985416667,2.67,0.82
731531.986111111,NaN,NaN
731532.067361111,NaN,NaN
731532.068055556,NaN,NaN
731532.161805556,NaN,NaN
731532.1625,NaN,NaN
731532.25,NaN,NaN
731532.250694444,NaN,NaN
731532.332638889,NaN,NaN
731532.333333333,NaN,NaN
731532.415972222,NaN,NaN
731532.416666667,NaN,NaN
731532.5,2.48,0.8
731532.500694444,NaN,NaN
731532.583333333,NaN,NaN
731532.584027778,NaN,NaN
731532.666666667,NaN,NaN
731532.667361111,NaN,NaN
731532.75,NaN,NaN
731532.750694444,NaN,NaN
731532.833333333,NaN,NaN
731532.834027778,NaN,NaN
731532.916666667,NaN,NaN
731532.917361111,NaN,NaN
731533,2.94,0.9
731533.000694444,NaN,NaN
731533.083333333,NaN,NaN
731533.084027778,NaN,NaN
731533.166666667,NaN,NaN
731533.167361111,NaN,NaN
731533.25,NaN,NaN
731533.250694444,NaN,NaN
731533.333333333,NaN,NaN
731533.334027778,NaN,NaN
731533.416666667,NaN,NaN
731533.417361111,NaN,NaN
731533.5,3.02,1.04
731533.500694444,NaN,NaN
731533.579861111,NaN,NaN
731533.580555556,NaN,NaN
731533.666666667,NaN,NaN
731533.667361111,NaN,NaN
731533.75,NaN,NaN
731533.750694444,NaN,NaN
731533.833333333,NaN,NaN
731533.834027778,NaN,NaN
731533.916666667,NaN,NaN
731533.917361111,NaN,NaN
731534,2.56,0.75
731534.000694444,NaN,NaN
731534.084027778,NaN,NaN
731534.084722222,NaN,NaN
731534.166666667,NaN,NaN
731534.167361111,NaN,NaN
731534.25,NaN,NaN
731534.250694444,NaN,NaN
731534.333333333,NaN,NaN
731534.334027778,3.86,1.16
731534.416666667,NaN,NaN
731534.417361111,NaN,NaN
731534.5,2.88,0.75
731534.500694444,4.11,1.2
731534.520833333,NaN,NaN
731534.521527778,NaN,NaN
731534.583333333,NaN,NaN
731534.584027778,NaN,NaN
731534.666666667,NaN,NaN
731534.667361111,NaN,NaN
731534.75,NaN,NaN
731534.750694444,NaN,NaN
731534.833333333,NaN,NaN
731534.834027778,NaN,NaN
731534.916666667,NaN,NaN
731534.917361111,NaN,NaN
731535,2.95,0.71
731535.000694444,NaN,NaN
731535.083333333,NaN,NaN
731535.084027778,NaN,NaN
731535.166666667,NaN,NaN
731535.167361111,NaN,NaN
731535.25,NaN,NaN
731535.250694444,NaN,NaN
731535.251388889,4.44,1.14
731535.333333333,NaN,NaN
731535.334027778,NaN,NaN
731535.416666667,NaN,NaN
731535.417361111,NaN,NaN
731535.5,2.82,0.68
731535.500694444,NaN,NaN
731535.583333333,NaN,NaN
731535.584027778,NaN,NaN
731535.666666667,NaN,NaN
731535.667361111,NaN,NaN
731535.75,NaN,NaN
731535.750694444,NaN,NaN
731535.833333333,NaN,NaN
731535.834027778,NaN,NaN
731535.916666667,NaN,NaN
731535.917361111,NaN,NaN
731535.993055556,2.77,0.73
731535.99375,NaN,NaN
731536.083333333,NaN,NaN
731536.084027778,NaN,NaN
731536.166666667,NaN,NaN
731536.167361111,NaN,NaN
731536.25,NaN,NaN
731536.250694444,NaN,NaN
731536.333333333,NaN,NaN
731536.334027778,NaN,NaN
731536.416666667,NaN,NaN
731536.417361111,NaN,NaN
731536.5,2.58,0.62
731536.500694444,NaN,NaN
731536.583333333,NaN,NaN
731536.584027778,NaN,NaN
731536.666666667,NaN,NaN
731536.667361111,NaN,NaN
731536.75,NaN,NaN
731536.750694444,NaN,NaN
731536.833333333,NaN,NaN
731536.834027778,NaN,NaN
731536.916666667,NaN,NaN
731536.917361111,NaN,NaN
731537,1.3,0.53
731537.000694444,NaN,NaN
731537.083333333,NaN,NaN
731537.084027778,NaN,NaN
731537.166666667,NaN,NaN
731537.167361111,NaN,NaN
731537.25,NaN,NaN
731537.250694444,NaN,NaN
731537.333333333,NaN,NaN
731537.334027778,NaN,NaN
731537.416666667,NaN,NaN
731537.417361111,NaN,NaN
731537.5,4.32,0.81
731537.500694444,NaN,NaN
731537.583333333,NaN,NaN
731537.584027778,NaN,NaN
731537.666666667,NaN,NaN
731537.667361111,NaN,NaN
731537.75,NaN,NaN
731537.750694444,NaN,NaN
731537.833333333,NaN,NaN
731537.834027778,NaN,NaN
731537.916666667,NaN,NaN
731537.917361111,NaN,NaN
731538.166666667,NaN,NaN
731538.167361111,NaN,NaN
731538.25,NaN,NaN
731538.250694444,NaN,NaN
731538.666666667,NaN,NaN
731538.667361111,NaN,NaN
731538.75,NaN,NaN
731538.750694444,NaN,NaN
731538.833333333,NaN,NaN
731538.834027778,NaN,NaN
731538.916666667,NaN,NaN
731538.917361111,NaN,NaN
731539,3.08,0.91
731539.000694444,NaN,NaN
731539.083333333,NaN,NaN
731539.084027778,NaN,NaN
731539.166666667,NaN,NaN
731539.167361111,NaN,NaN
731539.25,NaN,NaN
731539.250694444,NaN,NaN
731539.333333333,NaN,NaN
731539.334027778,NaN,NaN
731539.416666667,NaN,NaN
731539.417361111,NaN,NaN
731539.5,2.66,0.73
731539.500694444,NaN,NaN
731539.583333333,NaN,NaN
731539.584027778,NaN,NaN
731539.666666667,NaN,NaN
731539.667361111,NaN,NaN
731539.75,NaN,NaN
731539.750694444,NaN,NaN
731539.833333333,NaN,NaN
731539.834027778,NaN,NaN
731539.916666667,NaN,NaN
731539.917361111,NaN,NaN
731540,2.33,0.63
731540.000694444,NaN,NaN
731540.083333333,NaN,NaN
731540.084027778,NaN,NaN
731540.166666667,NaN,NaN
731540.167361111,NaN,NaN
731540.25,NaN,NaN
731540.250694444,NaN,NaN
731540.333333333,NaN,NaN
731540.334027778,NaN,NaN
731540.416666667,NaN,NaN
731540.417361111,NaN,NaN
731540.5,1.99,0.61
731540.500694444,NaN,NaN
731540.583333333,NaN,NaN
731540.584027778,NaN,NaN
731540.666666667,NaN,NaN
731540.667361111,NaN,NaN
731540.75,NaN,NaN
731540.750694444,NaN,NaN
731540.833333333,NaN,NaN
731540.834027778,NaN,NaN
731540.916666667,NaN,NaN
731540.917361111,NaN,NaN
731541,2.05,0.77
731541.000694444,NaN,NaN
731541.083333333,NaN,NaN
731541.084027778,NaN,NaN
731541.166666667,NaN,NaN
731541.167361111,NaN,NaN
731541.25,NaN,NaN
731541.250694444,NaN,NaN
731541.333333333,NaN,NaN
731541.334027778,NaN,NaN
731541.416666667,NaN,NaN
731541.417361111,NaN,NaN
731541.5,2.59,0.89
731541.500694444,NaN,NaN
731541.583333333,NaN,NaN
731541.584027778,NaN,NaN
731541.666666667,NaN,NaN
731541.667361111,NaN,NaN
731541.743055556,NaN,NaN
731541.74375,NaN,NaN
731541.833333333,NaN,NaN
731541.834027778,NaN,NaN
731541.916666667,NaN,NaN
731541.917361111,NaN,NaN
731542,1.87,0.88
731542.000694444,NaN,NaN
731542.083333333,NaN,NaN
731542.084027778,NaN,NaN
731542.166666667,NaN,NaN
731542.167361111,NaN,NaN
731542.25,NaN,NaN
731542.250694444,NaN,NaN
731542.334722222,NaN,NaN
731542.335416667,NaN,NaN
731542.409722222,NaN,NaN
731542.410416667,NaN,NaN
731542.5,NaN,NaN
731542.500694444,NaN,NaN
731542.583333333,NaN,NaN
731542.584027778,NaN,NaN
731542.666666667,NaN,NaN
731542.667361111,NaN,NaN
731542.75,NaN,NaN
731542.750694444,NaN,NaN
731542.833333333,NaN,NaN
731542.834027778,NaN,NaN
731542.916666667,NaN,NaN
731542.917361111,NaN,NaN
731543,3.44,0.67
731543.000694444,NaN,NaN
731543.083333333,NaN,NaN
731543.084027778,NaN,NaN
731543.166666667,NaN,NaN
731543.167361111,NaN,NaN
731543.25,NaN,NaN
731543.250694444,NaN,NaN
731543.333333333,NaN,NaN
731543.334027778,NaN,NaN
731543.416666667,NaN,NaN
731543.417361111,NaN,NaN
731543.5,NaN,NaN
731543.500694444,NaN,NaN
731543.583333333,NaN,NaN
731543.584027778,NaN,NaN
731543.666666667,NaN,NaN
731543.667361111,NaN,NaN
731543.75,NaN,NaN
731543.750694444,NaN,NaN
731543.833333333,NaN,NaN
731543.834027778,NaN,NaN
731543.916666667,NaN,NaN
731543.917361111,NaN,NaN
731544,2.64,0.67
731544.000694444,NaN,NaN
731544.083333333,NaN,NaN
731544.084027778,NaN,NaN
731544.166666667,NaN,NaN
731544.167361111,NaN,NaN
731544.25,NaN,NaN
731544.250694444,NaN,NaN
731544.333333333,NaN,NaN
731544.334027778,NaN,NaN
731544.416666667,NaN,NaN
731544.417361111,NaN,NaN
731544.583333333,NaN,NaN
731544.584027778,NaN,NaN
731544.666666667,NaN,NaN
731544.667361111,NaN,NaN
731544.75,NaN,NaN
731544.750694444,NaN,NaN
731544.833333333,NaN,NaN
731544.834027778,NaN,NaN
731544.916666667,NaN,NaN
731544.917361111,NaN,NaN
731545,1.59,0.69
731545.000694444,NaN,NaN
731545.083333333,NaN,NaN
731545.084027778,NaN,NaN
731545.166666667,NaN,NaN
731545.167361111,NaN,NaN
731545.25,NaN,NaN
731545.250694444,NaN,NaN
731545.333333333,NaN,NaN
731545.334027778,NaN,NaN
731545.416666667,NaN,NaN
731545.417361111,NaN,NaN
731545.5,NaN,NaN
731545.500694444,NaN,NaN
731545.583333333,NaN,NaN
731545.584027778,NaN,NaN
731545.666666667,NaN,NaN
731545.667361111,NaN,NaN
731545.75,NaN,NaN
731545.750694444,NaN,NaN
731545.833333333,NaN,NaN
731545.834027778,NaN,NaN
731545.916666667,NaN,NaN
731545.917361111,NaN,NaN
731546,1.91,0.78
731546.000694444,NaN,NaN
731546.083333333,NaN,NaN
731546.084027778,NaN,NaN
731546.166666667,NaN,NaN
731546.167361111,NaN,NaN
731546.25,NaN,NaN
731546.250694444,NaN,NaN
731546.333333333,NaN,NaN
731546.334027778,NaN,NaN
731546.416666667,NaN,NaN
731546.417361111,NaN,NaN
731546.5,1.67,0.6
731546.500694444,NaN,NaN
731546.583333333,NaN,NaN
731546.584027778,4.21,1.5
731546.666666667,NaN,NaN
731546.667361111,NaN,NaN
731546.75,NaN,NaN
731546.750694444,NaN,NaN
731546.833333333,NaN,NaN
731546.834027778,NaN,NaN
731546.916666667,NaN,NaN
731546.917361111,NaN,NaN
731547,NaN,NaN
731547.000694444,NaN,NaN
731547.083333333,NaN,NaN
731547.084027778,NaN,NaN
731547.166666667,NaN,NaN
731547.167361111,NaN,NaN
731547.25,NaN,NaN
731547.250694444,NaN,NaN
731547.333333333,NaN,NaN
731547.334027778,NaN,NaN
731547.583333333,NaN,NaN
731547.584027778,NaN,NaN
731547.666666667,NaN,NaN
731547.667361111,NaN,NaN
731547.75,NaN,NaN
731547.750694444,NaN,NaN
731547.833333333,NaN,NaN
731547.834027778,NaN,NaN
731547.916666667,NaN,NaN
731547.917361111,NaN,NaN
731548,NaN,NaN
731548.000694444,NaN,NaN
731548.083333333,NaN,NaN
731548.084027778,NaN,NaN
731548.166666667,NaN,NaN
731548.167361111,NaN,NaN
731548.25,NaN,NaN
731548.250694444,NaN,NaN
731548.333333333,NaN,NaN
731548.334027778,NaN,NaN
731548.416666667,NaN,NaN
731548.417361111,NaN,NaN
731548.5,2.36,0.77
731548.500694444,NaN,NaN
731548.583333333,NaN,NaN
731548.584027778,NaN,NaN
731548.666666667,NaN,NaN
731548.667361111,NaN,NaN
731548.75,NaN,NaN
731548.750694444,NaN,NaN
731548.833333333,NaN,NaN
731548.834027778,NaN,NaN
731548.916666667,NaN,NaN
731548.917361111,NaN,NaN
731549,2.64,0.86
731549.000694444,NaN,NaN
731549.083333333,NaN,NaN
731549.084027778,NaN,NaN
731549.166666667,NaN,NaN
731549.167361111,NaN,NaN
731549.25,NaN,NaN
731549.250694444,NaN,NaN
731549.333333333,NaN,NaN
731549.334027778,NaN,NaN
731549.416666667,NaN,NaN
731549.417361111,NaN,NaN
731549.5,2.17,0.79
731549.500694444,NaN,NaN
731549.583333333,NaN,NaN
731549.584027778,NaN,NaN
731549.666666667,NaN,NaN
731549.667361111,NaN,NaN
731549.75,NaN,NaN
731549.750694444,NaN,NaN
731549.833333333,NaN,NaN
731549.834027778,NaN,NaN
731549.916666667,NaN,NaN
731549.917361111,NaN,NaN
731549.91875,NaN,NaN
731549.919444444,NaN,NaN
731550,NaN,NaN
731550.000694444,NaN,NaN
731550.083333333,NaN,NaN
731550.084027778,NaN,NaN
731550.166666667,NaN,NaN
731550.167361111,NaN,NaN
731550.833333333,NaN,NaN
731550.834027778,NaN,NaN
731550.916666667,NaN,NaN
731550.917361111,NaN,NaN
731551,2.47,0.74
731551.000694444,NaN,NaN
731551.083333333,NaN,NaN
731551.084027778,NaN,NaN
731551.25,NaN,NaN
731551.250694444,NaN,NaN
731551.333333333,NaN,NaN
731551.334027778,NaN,NaN
731551.5,1.69,0.54
731551.500694444,NaN,NaN
731551.583333333,NaN,NaN
731551.584027778,NaN,NaN
731551.666666667,NaN,NaN
731551.667361111,NaN,NaN
731551.75,NaN,NaN
731551.750694444,NaN,NaN
731551.833333333,NaN,NaN
731551.834027778,NaN,NaN
731551.916666667,NaN,NaN
731551.917361111,NaN,NaN
731552,2.42,0.89
731552.000694444,NaN,NaN
731552.083333333,NaN,NaN
731552.084027778,NaN,NaN
731552.166666667,NaN,NaN
731552.167361111,NaN,NaN
731552.25,NaN,NaN
731552.250694444,NaN,NaN
731552.329861111,NaN,NaN
731552.330555556,NaN,NaN
731552.416666667,NaN,NaN
731552.417361111,NaN,NaN
731552.496527778,1.97,0.89
731552.497222222,NaN,NaN
731552.583333333,NaN,NaN
731552.584027778,NaN,NaN
731552.663194445,NaN,NaN
731552.663888889,NaN,NaN
731552.746527778,NaN,NaN
731552.747222222,NaN,NaN
731552.833333333,NaN,NaN
731552.834027778,NaN,NaN
731552.916666667,NaN,NaN
731552.917361111,NaN,NaN
731553,1.83,0.84
731553.000694444,NaN,NaN
731553.083333333,NaN,NaN
731553.084027778,NaN,NaN
731553.166666667,NaN,NaN
731553.167361111,NaN,NaN
731553.25,NaN,NaN
731553.250694444,NaN,NaN
731553.333333333,NaN,NaN
731553.334027778,NaN,NaN
731553.416666667,NaN,NaN
731553.417361111,NaN,NaN
731553.418055556,NaN,NaN
731553.5,1.75,0.88
731553.500694444,NaN,NaN
731553.583333333,NaN,NaN
731553.584027778,NaN,NaN
731553.666666667,NaN,NaN
731553.667361111,NaN,NaN
731553.75,NaN,NaN
731553.750694444,NaN,NaN
731553.833333333,NaN,NaN
731553.834027778,NaN,NaN
731553.911111111,NaN,NaN
731553.911805556,NaN,NaN
731554,1.77,0.82
731554.000694444,NaN,NaN
731554.083333333,NaN,NaN
731554.084027778,NaN,NaN
731554.166666667,NaN,NaN
731554.167361111,NaN,NaN
731554.243055556,NaN,NaN
731554.24375,NaN,NaN
731554.333333333,NaN,NaN
731554.334027778,NaN,NaN
731554.416666667,NaN,NaN
731554.417361111,NaN,NaN
731554.418055556,NaN,NaN
731554.5,1.36,0.67
731554.500694444,NaN,NaN
731554.583333333,NaN,NaN
731554.584027778,NaN,NaN
731554.666666667,NaN,NaN
731554.667361111,NaN,NaN
731554.75,NaN,NaN
731554.750694444,NaN,NaN
731554.833333333,NaN,NaN
731554.834027778,NaN,NaN
731554.911111111,NaN,NaN
731554.911805556,NaN,NaN
731555,3.5,0.78
731555.000694444,NaN,NaN
731555.083333333,NaN,NaN
731555.084027778,NaN,NaN
731555.163194445,NaN,NaN
731555.163888889,NaN,NaN
731555.246527778,NaN,NaN
731555.247222222,NaN,NaN
731555.333333333,NaN,NaN
731555.334027778,NaN,NaN
731555.416666667,NaN,NaN
731555.417361111,NaN,NaN
731555.5,2.51,0.6
731555.500694444,NaN,NaN
731555.583333333,NaN,NaN
731555.584027778,NaN,NaN
731555.666666667,NaN,NaN
731555.667361111,NaN,NaN
731555.75,NaN,NaN
731555.750694444,NaN,NaN
731555.833333333,NaN,NaN
731555.834027778,NaN,NaN
731555.916666667,NaN,NaN
731555.917361111,NaN,NaN
731556,2.86,0.78
731556.000694444,NaN,NaN
731556.083333333,NaN,NaN
731556.084027778,NaN,NaN
731556.166666667,NaN,NaN
731556.167361111,NaN,NaN
731556.25,NaN,NaN
731556.250694444,NaN,NaN
731556.333333333,NaN,NaN
731556.334027778,NaN,NaN
731556.416666667,NaN,NaN
731556.417361111,NaN,NaN
731556.5,2.62,0.75
731556.500694444,NaN,NaN
731556.583333333,NaN,NaN
731556.584027778,NaN,NaN
731557.583333333,NaN,NaN
731557.584027778,NaN,NaN
731557.666666667,NaN,NaN
731557.667361111,NaN,NaN
731557.75,NaN,NaN
731557.750694444,NaN,NaN
731557.833333333,NaN,NaN
731557.834027778,NaN,NaN
731557.916666667,NaN,NaN
731557.917361111,NaN,NaN
731557.919444444,NaN,NaN
731558,3.74,0.68
731558.000694444,NaN,NaN
731558.083333333,NaN,NaN
731558.084027778,NaN,NaN
731558.166666667,NaN,NaN
731558.167361111,NaN,NaN
731558.25,NaN,NaN
731558.250694444,NaN,NaN
731558.333333333,NaN,NaN
731558.334027778,NaN,NaN
731558.416666667,NaN,NaN
731558.417361111,NaN,NaN
731558.5,3.02,0.71
731558.500694444,NaN,NaN
731558.583333333,NaN,NaN
731558.584027778,NaN,NaN
731558.666666667,NaN,NaN
731558.667361111,NaN,NaN
731558.75,NaN,NaN
731558.750694444,NaN,NaN
731558.833333333,NaN,NaN
731558.834027778,NaN,NaN
731558.916666667,NaN,NaN
731558.917361111,NaN,NaN
731559,2.49,0.65
731559.000694444,NaN,NaN
731559.083333333,NaN,NaN
731559.084027778,NaN,NaN
731559.166666667,NaN,NaN
731559.167361111,NaN,NaN
731559.25,NaN,NaN
731559.250694444,NaN,NaN
731559.333333333,NaN,NaN
731559.334027778,NaN,NaN
731559.416666667,NaN,NaN
731559.417361111,NaN,NaN
731559.418055556,NaN,NaN
731559.5,1.61,0.71
731559.500694444,NaN,NaN
731559.583333333,NaN,NaN
731559.584027778,NaN,NaN
731559.666666667,NaN,NaN
731559.667361111,NaN,NaN
731559.75,NaN,NaN
731559.750694444,NaN,NaN
731559.833333333,NaN,NaN
731559.834027778,NaN,NaN
731559.916666667,NaN,NaN
731559.917361111,NaN,NaN
731560,1.88,0.73
731560.000694444,NaN,NaN
731560.083333333,NaN,NaN
731560.084027778,NaN,NaN
731560.166666667,NaN,NaN
731560.167361111,NaN,NaN
731560.25,NaN,NaN
731560.250694444,NaN,NaN
731560.333333333,NaN,NaN
731560.334027778,NaN,NaN
731560.416666667,NaN,NaN
731560.417361111,NaN,NaN
731560.5,NaN,NaN
731560.500694444,NaN,NaN
731560.583333333,NaN,NaN
731560.584027778,NaN,NaN
731560.666666667,NaN,NaN
731560.667361111,NaN,NaN
731560.75,NaN,NaN
731560.750694444,NaN,NaN
731560.833333333,NaN,NaN
731560.834027778,NaN,NaN
731560.916666667,NaN,NaN
731560.917361111,NaN,NaN
731561,NaN,NaN
731561.000694444,NaN,NaN
731561.083333333,NaN,NaN
731561.084027778,NaN,NaN
731561.166666667,NaN,NaN
731561.167361111,NaN,NaN
731561.25,NaN,NaN
731561.250694444,NaN,NaN
731561.333333333,NaN,NaN
731561.334027778,NaN,NaN
731561.416666667,NaN,NaN
731561.417361111,NaN,NaN
731561.5,NaN,NaN
731561.500694444,NaN,NaN
731561.75,NaN,NaN
731561.750694444,NaN,NaN
731561.833333333,NaN,NaN
731561.834027778,NaN,NaN
731561.919444444,NaN,NaN
731561.920138889,NaN,NaN
731563.166666667,NaN,NaN
731563.167361111,NaN,NaN
731563.25,NaN,NaN
731563.250694444,NaN,NaN
731563.333333333,NaN,NaN
731563.334027778,NaN,NaN
731563.416666667,NaN,NaN
731563.417361111,NaN,NaN
731563.5,NaN,NaN
731563.500694444,NaN,NaN
731563.583333333,NaN,NaN
731563.584027778,NaN,NaN
731563.666666667,NaN,NaN
731563.667361111,NaN,NaN
731563.75,NaN,NaN
731563.750694444,NaN,NaN
731563.833333333,NaN,NaN
731563.834027778,NaN,NaN
731563.916666667,NaN,NaN
731563.917361111,NaN,NaN
731564,3.27,0.92
731564.000694444,NaN,NaN
731564.083333333,NaN,NaN
731564.084027778,NaN,NaN
731564.166666667,NaN,NaN
731564.167361111,NaN,NaN
731564.25,NaN,NaN
731564.250694444,NaN,NaN
731564.333333333,NaN,NaN
731564.334027778,NaN,NaN
731564.416666667,NaN,NaN
731564.417361111,NaN,NaN
731564.666666667,NaN,NaN
731564.667361111,NaN,NaN
731564.75,NaN,NaN
731564.750694444,NaN,NaN
731564.833333333,NaN,NaN
731564.834027778,NaN,NaN
731564.916666667,NaN,NaN
731564.917361111,NaN,NaN
731565,2.74,0.82
731565.000694444,NaN,NaN
731565.083333333,NaN,NaN
731565.084027778,NaN,NaN
731565.166666667,NaN,NaN
731565.167361111,NaN,NaN
731565.25,NaN,NaN
731565.250694444,NaN,NaN
731565.375,NaN,NaN
731565.375694444,NaN,NaN
731565.416666667,NaN,NaN
731565.417361111,NaN,NaN
731565.5,2.31,0.81
731565.500694444,NaN,NaN
731565.583333333,NaN,NaN
731565.584027778,NaN,NaN
731565.666666667,NaN,NaN
731565.667361111,NaN,NaN
731565.75,3.03,1.11
731565.750694444,NaN,NaN
731565.833333333,NaN,NaN
731565.834027778,NaN,NaN
731565.916666667,NaN,NaN
731565.917361111,NaN,NaN
731566,NaN,NaN
731566.000694444,NaN,NaN
731566.083333333,NaN,NaN
731566.084027778,NaN,NaN
731566.166666667,NaN,NaN
731566.167361111,NaN,NaN
731566.25,NaN,NaN
731566.250694444,NaN,NaN
731566.333333333,NaN,NaN
731566.334027778,NaN,NaN
731566.416666667,NaN,NaN
731566.417361111,NaN,NaN
731566.5,NaN,NaN
731566.500694444,NaN,NaN
731566.583333333,NaN,NaN
731566.584027778,NaN,NaN
731566.666666667,NaN,NaN
731566.667361111,NaN,NaN
731566.75,NaN,NaN
731566.750694444,NaN,NaN
731566.833333333,NaN,NaN
731566.834027778,NaN,NaN
731566.916666667,NaN,NaN
731566.917361111,NaN,NaN
731567,NaN,NaN
731567.000694444,NaN,NaN
731567.083333333,NaN,NaN
731567.084027778,NaN,NaN
731567.166666667,NaN,NaN
731567.167361111,NaN,NaN
731567.25,NaN,NaN
731567.250694444,NaN,NaN
731567.333333333,NaN,NaN
731567.334027778,NaN,NaN
731567.416666667,NaN,NaN
731567.417361111,NaN,NaN
731567.5,1.69,0.74
731567.500694444,NaN,NaN
731567.833333333,NaN,NaN
731567.834027778,NaN,NaN
731567.916666667,NaN,NaN
731567.917361111,NaN,NaN
731568,2.35,0.77
731568.000694444,NaN,NaN
731568.083333333,NaN,NaN
731568.084027778,NaN,NaN
731568.166666667,NaN,NaN
731568.167361111,NaN,NaN
731568.25,NaN,NaN
731568.250694444,NaN,NaN
731568.333333333,NaN,NaN
731568.334027778,NaN,NaN
731568.416666667,NaN,NaN
731568.417361111,NaN,NaN
731568.5,2.65,0.89
731568.500694444,NaN,NaN
731568.583333333,NaN,NaN
731568.584027778,NaN,NaN
731568.666666667,NaN,NaN
731568.667361111,NaN,NaN
731568.75,NaN,NaN
731568.750694444,NaN,NaN
731568.833333333,NaN,NaN
731568.834027778,NaN,NaN
731568.916666667,NaN,NaN
731568.917361111,NaN,NaN
731569,2.38,0.86
731569.000694444,NaN,NaN
731569.083333333,NaN,NaN
731569.084027778,NaN,NaN
731569.166666667,NaN,NaN
731569.167361111,NaN,NaN
731569.25,NaN,NaN
731569.250694444,NaN,NaN
731569.333333333,NaN,NaN
731569.334027778,NaN,NaN
731569.416666667,NaN,NaN
731569.417361111,NaN,NaN
731569.5,2.17,0.82
731569.500694444,NaN,NaN
731569.576388889,NaN,NaN
731569.577083333,NaN,NaN
731569.666666667,NaN,NaN
731569.667361111,NaN,NaN
731569.743055556,NaN,NaN
731569.74375,NaN,NaN
731569.833333333,NaN,NaN
731569.834027778,NaN,NaN
731569.916666667,NaN,NaN
731569.917361111,NaN,NaN
731570,2.06,0.78
731570.000694444,NaN,NaN
731570.083333333,NaN,NaN
731570.084027778,NaN,NaN
731570.166666667,NaN,NaN
731570.167361111,NaN,NaN
731570.25,NaN,NaN
731570.250694444,NaN,NaN
731570.333333333,NaN,NaN
731570.334027778,NaN,NaN
731570.416666667,NaN,NaN
731570.417361111,NaN,NaN
731570.5,2.19,0.7
